	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Chroococcidiopsis	0	8	0	11	0	3645	1133	5295	0	28	0	0	2	7	0	71	4	4	0	2	12	16	18	14	8	10	1337	4	178	416	0	33	306	1627	26	31	33	0	12	0	0	0	0
Chroococcus	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	16	11	24	0	0	0	38	0	0	15	4	0	0	0	0	0	0	0	0	0
Chryseobacterium	98	432	419	751	2	3970	8352	413	44	888	16	8274	28	32	2	362	1	4871	568	31	139	661	297	456	874	106	189	217	270	4720	1103	62	1456	134	113	78	0	486	6609	14	3882	3328	1846
Chryseoglobus	0	14	0	0	0	6	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseolinea	0	32	0	245	0	0	0	0	0	0	0	20	0	0	0	293	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	6
Chryseotalea	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	2	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrysiogenes	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chthoniobacter	0	395	32	16	26	22	12	0	0	30	0	169	12	19	4	57	0	0	0	15	0	116	10	0	4	8	305	50	52	45	0	0	4	63	0	10	0	0	0	0	0	0	0
Chthoniobacterales bacterium (no genus in NCBI)	0	41	0	12	0	4	6	0	0	0	0	60	0	0	0	0	0	6	0	0	0	0	0	6	9	2	86	0	0	8	0	66	4	1	0	0	0	0	0	0	0	0	0
Chthonobacter	0	36	0	0	0	2	4	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	13	0	0	0	0	0	0	0	0	10	0	0	0	0
Chthonomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Ciceribacter	2	61	2	70	0	0	2	0	0	240	0	0	0	0	0	0	0	6	0	4	3	7	1	0	0	0	42	2	0	50	0	0	2	1	10	0	0	0	0	0	0	0	0
Citreicella	18	166	54	0	0	6	0	0	0	0	0	68	0	10	0	105	0	0	0	0	0	0	0	21	8	17	16	17	0	30	0	52	21	21	1	0	0	0	0	0	0	0	0
Citreimonas	8	18	0	0	0	0	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Citricoccus	0	8	2	0	0	10	10	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	8	6	6	0	0	0	0	0	0	20	4	2	0	0	0	0	0	0	0	0
Citrobacter	112	69	21	38	0	403	62	44	0	565640	28	47	0	0	0	0	0	448	0	0	8	0	0	0	0	0	71	27	0	6	0	0	2	16	3	41	0	0	0	0	0	0	0
Citromicrobium	7	51	4	26	0	0	0	0	0	12	0	6	0	0	0	0	0	116	8	0	0	0	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	10	0	0	30	0	0
Clavibacter	4	280	10	9	0	140	232	69	0	240	23	20	6	2	0	2	0	0	0	0	0	0	6	10	2	0	115	0	20	49	0	6	16	43	8	26	0	0	12	0	6	6	2
Cloacibacterium	0	0	0	0	0	53	92	10	0	0	0	14	0	0	0	0	0	38	0	0	4	8	6	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	83	0	0	22	0
Clostridia bacterium (no genus in NCBI)	0	85	8	0	0	7	4	0	0	130	0	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	9
Clostridiaceae bacterium (no genus in NCBI)	0	8	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8	0	0	0	0	14	0	0
Clostridiales bacterium (no genus in NCBI)	26	118	0	25	0	131	0	74	0	0	0	14	0	8	0	21	0	0	0	4	4	0	0	1	4	0	6	0	0	4	0	0	18	0	0	0	0	0	0	0	19	20	119
Clostridiisalibacter	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
Clostridioides	3	162	8	84	0	2607	134	1317	212	92	241	326	0	0	0	567	40	2	69	33	32	103	50	21	22	24	89	48	226	34	0	30	36	16	150	53	0	10	0	96	229	141	388
Clostridium	229	2316	200	2016	18	20085	658	5459	2517	1156	1595	3842	102	343	28	6326	323	140	1125	224	367	1159	2417	622	673	433	3667	1580	114	305	25	392	310	169	470	1534	678	550	100	1050	68191	3499	7884
Cnuella	2	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	18	0	0	0	0	0	0	0	0	0
Cnuibacter	0	0	0	0	0	0	12	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobetia	4	48	8	0	0	0	0	0	0	0	0	0	7	21	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Cochleicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	6	0	0	0	0	0	0	15	0	0	0	1	0	0
Cocleimonas	0	8	0	0	0	0	0	0	0	0	0	0	2	0	2	0	10	4	0	0	0	0	0	6	4	0	6	0	0	0	0	0	45	2	0	0	0	0	0	0	34	0	0
Cognatishimia	0	22	0	0	0	10	0	0	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	14	12	2	6	0	19	36	0	7	22	4	79	150	0	0	0	0	67	13	10
Cognatiyoonia	8	58	4	6	0	0	0	0	0	0	0	85	13	6	0	32	0	0	0	0	0	0	0	51	24	39	0	0	0	14	0	10	108	60	77	118	0	0	0	0	52	0	0
Cohaesibacter	108	448	178	6	0	39	8	0	85	131	4	2	12	5	4	12	0	73	0	4	8	2	42	21	17	18	14	0	0	26	14	0	6	11	0	129	0	0	0	0	130	8	22
Cohaesibacteraceae bacterium (no genus in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10
Cohnella	0	103	1	0	0	19	21	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	0	0	0	0	0	2	3	4
Coleofasciculus	0	6	0	51	0	12	9	46	0	0	0	4	20	47	14	10	0	0	0	54	4	20	7	38	28	65	103	0	38	100	0	0	33	38	20	26	0	0	0	0	0	0	0
Collimonas	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	16	0	0	0	15	2	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
Collinsella	8	25	2	0	0	18	2	6	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	6	0	6	0	0	52	20	36
Colwellia	85	626	46	179	6	27	9	80	7	86	0	41	6	0	0	125	0	0	0	24	18	36	6	66	66	14	72	20	16	8	637	0	210	52	267	8488	0	125	150	0	151	28	174
Comamonadaceae bacterium (no genus in NCBI)	0	0	0	0	0	20	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas	0	24	0	8	0	83	30	14	0	120	0	58	24	4	5	0	0	26	4	0	0	10	4	301	231	259	69	0	0	4	0	0	6	0	0	41	0	0	0	0	6	0	0
Commensalibacter	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0
Companilactobacillus	9	0	5	37	0	0	0	0	0	0	0	24	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	5	0	0	0	0
Compostimonas	0	0	0	0	0	10	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conchiformibius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Conexibacter	4	1333	14	0	0	38	183	48	0	0	294	6	4	1	6	0	18	0	0	0	0	0	0	4	2	0	118	2	0	66	0	0	0	8	0	14	0	0	4	0	0	0	0
Confluentibacter	14	18	162	115	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	3	4	4	8	0	0	4	0	0	0	0	0	6	0	0	0	0	5	0	6
Congregibacter	17	428	20	50	28	0	0	0	0	0	0	0	341	370	190	532	34	20	26	166	338	501	224	3082	2251	1423	70	88	80	62	27	79	3418	821	927	650	0	140	4	0	12	40	2
Conservatibacter	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Consotaella	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Conyzicola	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus	2	85	4	0	0	138	0	2	34	0	0	0	0	0	0	0	16	0	24	0	2	4	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Coraliomargarita	0	125	21	844	0	0	0	0	0	0	0	0	94	39	10	68	0	6	8	7	5	8	1	133	117	46	197	4	76	26	0	18	158	84	118	438	0	56	0	0	0	0	0
Corallincola	44	69	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	8	4	45	35	24	0	0	0	0	16	0	90	39	201	183	16	310	0	0	0	0	0
Corallococcus	4	370	17	209	0	120	93	2	0	65	4	133	8	7	0	76	0	14	0	0	4	10	15	63	28	15	3393	70	168	56	0	0	93	57	97	120	0	24	2	0	0	12	65
Coriobacteriia bacterium (no genus in NCBI)	0	0	0	0	0	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Corticibacter	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corticibacterium	0	8	0	0	0	42	41	14	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Corynebacterium	14	231	22	76	2	93	123	83	35	23	16	46	5	6	1	67	0	43	0	5	7	22	11	65	48	73	141	11	243	64	9	8	40	54	58	10	0	0	183	0	97	0	0
Costertonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50	0	2	0	0	6	0	0	0	0	0	3716	36
Couchioplanes	0	0	0	0	0	48	2	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Coxiella	0	14	0	5730	11	0	0	0	0	0	0	0	0	0	0	105	0	3769	60	2	4	10	6	5	2	3	291	2	52	12	0	0	0	0	0	38	0	12	0	0	4	2	0
Coxiellaceae bacterium (no genus in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crassaminicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
Crateriforma	5	429	79	51	32	0	0	0	0	0	0	22	122	84	32	311	6	2	4	13	28	119	61	254	141	75	195	9	372	1701	0	0	219	320	292	1127	0	16	6	0	390	22	153
Crenalkalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	8	2	30	0	0	0	0	0	4	51	0	0	0	0	0	0	0	0	0
Crenobacter	0	14	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crenothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Criblamydia	0	14	0	0	0	2	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cribrihabitans	0	54	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	2	0	0	0	10	0	20	80	25	89	119	0	2	8	0	79	120	267
Cricetibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Criibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Croceibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	1	0	0	0	0	0	0	0	0
Croceibacterium	0	0	0	0	0	9	0	0	0	8	0	0	5	4	6	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Croceicoccus	41	375	14	148	0	4	0	0	87	236	0	1100	4	7	6	18	122	98	7	0	0	0	0	4	0	3	136	2	0	4	0	14	8	0	0	0	0	0	0	0	93	9	13
Croceitalea	0	0	0	0	0	0	0	0	0	0	0	0	24	16	8	0	0	0	0	1	2	7	6	0	0	0	0	0	0	16	0	0	60	19	9	8	0	0	0	0	108	28	0
Croceivirga	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	36	13	0	0	0	0	10	0	10	0	6	0	0	0	0	0	61	10	6
Crocinitomicaceae bacterium (no genus in NCBI)	10	106	16	72	0	0	0	0	38	0	0	0	6	2	4	0	0	0	0	0	0	8	0	4	14	4	0	0	42	34	22	105	589	58	10	10	0	14	0	0	12	80	6
Crocinitomix	0	24	0	0	0	0	0	0	0	14	0	35	0	0	0	0	6	0	0	0	0	0	0	6	6	4	14	0	40	22	2102	0	4	0	0	0	0	6	0	0	11	75	91
Crocosphaera	0	4	2	20	4	0	0	0	0	10	0	0	151	1028	103	828	0	0	0	375	37	228	79	1543	1113	952	762	216	461	3663	0	0	812	379	78	343	53	0	0	0	43	52	51
Cronobacter	219	45	6	0	0	8702	354	106	0	1075	0	32	0	0	0	7	14	0	0	0	14	8	12	4	0	0	69	8	0	0	0	0	0	0	0	31	0	0	2	0	0	0	0
Crossiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	8	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cruoricaptor	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	419	0	0	0	0	0	0	0	0	0	0	0	0
Cryobacterium	13	703	39	26	4	72	142	52	0	158	78	32	38	28	16	84	0	8	0	2	4	44	8	56	40	23	449	0	112	170	0	2	7	18	71	44	0	0	0	0	0	6	0
Cryomorpha	0	2	4	0	0	0	0	0	0	0	0	8	6	1	2	22	7	23	13	0	17	30	10	53	41	19	11	6	0	8	0	16	3285	195	66	966	0	0	0	0	0	16	0
Cryomorphaceae bacterium (no genus in NCBI)	12	239	62	29	2	0	5	0	0	0	0	12	42	23	23	40	0	0	0	36	23	60	24	151	119	85	4	26	0	11	0	10	782	50	16	4	0	36	0	0	0	0	0
Cryptosporangium	0	172	0	161	0	65	75	44	0	2650	231	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	14	2	0	0	0	0	0	14	0	0	0	0
Cucumibacter	2	59	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	14	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
Culicoidibacter	0	6	2	27	0	13	5	19	0	25	22	64	0	0	0	0	0	2	82	2	8	28	14	0	0	0	12	40	0	5	64	0	34	52	6	9	0	0	0	0	56	26	4
Cumulibacter	0	11	4	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cuneatibacter	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0
Cupriavidus	18	343	0	39	6	12	34	0	0	175	6	286	64	45	14	203	35	508	37	4	23	22	15	122	74	28	2248	34	27	100	0	8	203	127	105	708	0	0	6	0	19	0	0
Curtobacterium	7	683	43	85	0	9356	17733	7741	306	8715	1796	68	25	15	10	14	0	23	0	2	1	20	81	0	0	0	216	6	278	94	0	10	29	63	11	25	0	8	223	0	36	43	41
Curvibacter	0	0	0	0	0	12	2	0	0	25	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cuspidothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium	0	1	4	0	0	0	7	0	0	10	0	0	9	8	4	0	0	4	0	0	0	0	0	27	25	42	8	0	38	12	0	0	0	10	0	264	0	0	0	0	0	0	0
Cyanobacteria bacterium (no genus in NCBI)	30	37	13	4	0	46	17	68	0	0	0	113	2	30	4	18	0	16	0	2	0	2	0	82	64	70	4223	65	16	58	0	0	41	218	0	0	0	0	0	0	0	0	0
Cyanobacterium	8	127	22	104	14	0	0	0	0	0	0	0	757	1659	418	2122	0	12	0	1361	521	987	355	4109	3932	3567	1708	254	0	272	0	0	4079	1975	156	39	6	0	0	0	5	2	3
cyanobacterium G8-9 (no genus in NCBI)	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyanobacterium TDX16 (no genus in NCBI)	20	3060	22	58	0	189	77	176	0	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	1	10	2	0	4	0	107	0	11	0	0	4	0	0	0	0
Cyanobium	11	345	34	6	4	10	2	0	0	0	0	0	237	282	96	16	0	0	0	71	56	104	50	4936	4477	2901	72	0	1820	2308	0	0	549	744	66	43	0	0	0	0	0	0	0
Cyanothece	0	22	2	15	0	0	0	14	0	0	0	0	36	231	36	729	0	0	0	87	26	224	36	340	285	328	171	51	1357	8592	0	0	214	138	45	273	0	18	0	0	0	8	0
Cyclobacteriaceae bacterium (no genus in NCBI)	4	56	2	45	11	6	0	0	0	0	0	12	39	80	22	126	0	4	32	21	24	159	38	239	205	93	12	11	38	102	0	0	1068	280	633	1002	0	24	0	0	0	0	0
Cyclobacterium	13	127	9	22	2	0	0	0	0	0	0	106	4	26	2	22	0	0	0	1	10	34	4	24	20	8	23	0	111	56	6	0	36	22	1	31	0	0	116	0	558	871	35
Cycloclasticus	8	104	6	19	5	0	0	0	0	0	0	12	48	88	10	38	0	0	0	13	17	16	28	11	8	7	32	2	0	0	16	50	149	45	79	361	35	50	6	0	12	0	6
Cylindrospermopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	6	0	0	14	6	1	11	0	0	6	0	0	16	8	0	0	0	0	0	0	0	0	0
Cylindrospermum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cypionkella	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cysteiniphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	8	52	0	0	0	0	0	0	0
Cystobacter	0	12	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytobacillus	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytophaga	10	199	8	0	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	51	0	0	0	0	0	0	0	0	0	1	33	56
Cytophagaceae bacterium (no genus in NCBI)	0	0	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytophagales bacterium (no genus in NCBI)	2	4	0	0	0	14	0	6	16	0	0	4	4	2	0	46	0	0	0	0	10	13	6	5	2	4	10	6	0	16	9	0	18	2	2	18	0	4	0	0	56	10	21
Cytophagia bacterium (no genus in NCBI)	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	6	0	0	0	0	0	0	0	0
Dactylococcopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dactylosporangium	0	68	2	0	4	8	40	4	0	161	10	22	2	3	0	0	0	0	0	0	0	7	2	4	2	0	37	0	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0
Dankookia	0	0	0	0	0	8	4	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
Dasania	2	28	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	2	2	0	2	25	20	11	43	0	0	0	0	0	35	5	15	33	0	0	0	0	0	0	0
Dechloromonas	6	125	14	0	4	645	59	182	0	14	0	8	29	62	12	431	22	147	16	0	6	12	12	9	6	2	118	19	0	6	0	0	79	48	14	24	0	0	0	0	0	0	0
Deefgea	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deferribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Deferribacteres bacterium (no genus in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defluviicoccus	0	237	17	43	1	9	31	18	0	0	0	22	26	42	6	0	0	0	0	6	0	16	4	22	17	2	106	0	30	105	0	23	47	32	8	852	0	0	0	0	0	4	16
Defluviimonas	46	651	198	45	0	24	8	0	0	95	0	171	11	20	0	0	2	126	14	0	3	4	2	48	43	19	1650	27	14	123	10	103	55	56	93	143	6	0	0	0	54	471	288
Defluviitalea	0	20	8	0	0	0	0	0	0	0	119	0	0	0	0	52	0	0	0	0	0	12	0	56	107	21	0	0	0	0	0	0	31	0	28	0	0	0	0	0	11	56	11
Defluviitoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
Dehalobacter	2	2	0	15	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehalococcoidales bacterium (no genus in NCBI)	0	25	0	0	2	0	0	0	0	0	0	0	0	14	2	0	0	0	0	1	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehalococcoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0
Dehalococcoidia bacterium (no genus in NCBI)	2	32	1	10	0	0	0	22	0	5	0	0	16	18	6	0	0	370	90	0	0	0	0	0	0	0	216	0	0	10	0	0	15	2	2	52	0	0	0	0	2	0	10
Dehalogenimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinobacterium	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus	2	286	22	49	0	63	31	50	0	8	0	58	18	40	4	11	0	0	0	0	2	0	8	37	23	22	252	126	20	24	0	0	19	46	26	75	0	0	0	0	46	4	32
Deinococcus-Thermus bacterium (no genus in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0	0	7	8	6	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Delftia	3	72	0	17	0	42	10	2	0	148	0	98	2	2	0	0	0	83	2	4	2	4	2	0	0	0	344	0	0	9	10	0	8	8	15	206	0	0	0	0	0	0	19
delta proteobacterium (no genus in NCBI)	2	53	12	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	6	10	0	0	0	0	6	0	0	0	0	0	5	5	1	18	0	0	0	0	0	0	0
