	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Unclassified Alkalitalea	0	71	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Alkanindiges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Allgaiera	2	52	2	0	0	27	26	4	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	20	7	4	10	0	0	14	12	0	2	29	58	0	0	0	0	0	0	0	0
Unclassified Alloactinosynnema	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Allocatelliglobosispora	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Allochromatium	0	18	2	0	0	0	0	0	0	0	0	0	31	37	11	0	0	0	0	0	0	18	12	31	11	4	20	0	0	38	0	0	22	11	2	64	0	0	0	0	0	0	0
Unclassified Allonocardiopsis	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Unclassified Alloprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Allorhizocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Allosalinactinospora	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Unclassified Allosediminivita	0	54	7	0	0	0	0	0	0	10	0	20	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Unclassified Allosphingosinicella	0	0	0	11	0	88	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Alphaproteobacteria	51628	1273897	130258	111699	40232	83516	65740	14199	12324	81402	8990	192743	88239	64341	34405	125422	54614	94230	107535	37375	48136	140644	95172	325026	245592	118974	433051	90847	174034	380159	25943	31610	262208	210083	286283	1753387	10033	41971	19904	5441	542199	305577	226785
Unclassified Alsobacter	0	15	1	0	0	601	79	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	9	7	0	0	0	0	0	0	0	11
Unclassified Alsobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	17	0	0	0	0	0	0	0
Unclassified Alteraurantiacibacter	22	6	4	14	0	0	0	0	0	0	0	171	0	0	0	0	0	80	0	0	0	0	0	7	8	3	29	0	0	10	0	0	14	0	5	0	0	0	0	0	138	0	0
Unclassified Altererythrobacter	152	218	12	60	0	0	0	0	42	54	0	1688	10	10	2	13	881	80	14	4	21	12	26	10	3	4	118	7	52	8	10	607	46	8	10	36	0	146	2	0	4358	861	332
Unclassified Altericroceibacterium	0	0	0	15	0	0	0	0	16	14	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0
Unclassified Alteripontixanthobacter	0	0	0	0	0	0	0	0	0	33	0	0	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
Unclassified Alteriqipengyuania	2	69	6	4	0	10	0	0	0	0	0	26	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	18	5
Unclassified Alteromonadaceae	17729	12077	17320	1242	150	94	40	2	699	2121	18	863	362	346	120	1484	125	319	355	127	291	368	188	1868	2016	1051	1718	469	206	853	500	166	1679	786	2281	3403	14	209	71	0	92	45	444
Unclassified Alteromonadales	16818	95630	7905	18800	354	10580	479	4389	965	48402	6514	27447	796	1003	402	5737	343	3252	389	537	937	942	625	4184	3574	2075	4344	824	796	1589	40126	3045	5522	2148	19523	22401	1925	9076	3690	8	1159	322	4708
Unclassified Alteromonas	7577	4509	8696	358	2	0	20	0	293	398	0	285	131	81	82	509	0	12	19	43	49	64	30	367	413	282	197	197	0	274	41	56	468	193	340	341	29	76	37	0	114	17	30
Unclassified Altibacter	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	36	0	6	0	0	0	0	0
Unclassified Amaricoccus	10	940	33	52	4	259	310	53	0	178	0	3236	8	8	2	29	0	0	0	4	0	38	8	14	6	3	5329	27	172	345	0	10	48	91	101	106	0	0	379	0	6	12	25
Unclassified Aminicella	2	8	0	0	0	74	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aminipila	0	0	0	0	0	93	0	35	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aminobacter	2	42	2	6	0	111	14	16	0	8	0	85	0	0	0	0	0	0	0	0	0	0	0	30	20	6	72	0	0	4	0	0	1	2	2	26	0	0	0	0	1	0	0
Unclassified Aminomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Ammoniphilus	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Amnibacterium	30	7408	44	8	0	786	2377	232	0	39	56	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	2	103	2	0	6	8	65	0	0	0	0	2	0	0	0	0
Unclassified Amniculibacterium	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Amoebophilaceae	2	22	0	80	0	16	77	35	0	0	273	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	81	0	110	190	0	0	566	34	36	6	3707	0	0	0	0	0	0
Unclassified Amorphaceae	1	257	27	9	0	12	900	0	0	0	18	18	22	7	5	12	0	2	4	0	0	0	8	4	0	2	3	0	94	381	0	8	13	38	60	359	0	0	6	0	0	3	16
Unclassified Amorphus	0	463	2	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	12	32	4	0	0	0	0	0	0	0	0
Unclassified Amphiplicatus	0	12	0	0	0	0	0	0	8	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
Unclassified Amphritea	29	595	25	23	204	3	8	0	32	0	38	28	52	50	38	0	21	6	2	176	120	158	68	137	105	74	107	2	0	64	14	10	110	40	17	54	0	0	0	0	6	0	74
Unclassified Amycolatopsis	11	1154	42	274	0	146	309	135	10	932	295	52	13	8	0	62	0	17	0	0	0	12	2	51	52	15	466	6	148	131	0	0	12	77	36	87	0	6	12	0	95	0	6
Unclassified Amylibacter	25	107	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	16	0	0	0	0	31	17	18	0	0	0	16	0	0	2	1	5	145	0	39	0	0	724	32	44
Unclassified Anabaena	0	0	0	0	0	4	2	14	0	0	0	4	3	6	0	14	0	0	0	0	0	0	0	9	18	8	30	0	0	59	0	0	37	17	6	0	0	0	0	0	1	0	0
Unclassified Anaeroarcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerobacillus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerobacterium	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Unclassified Anaerobium	3	41	4	9	0	51	0	14	64	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerobranca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerobutyricum	0	0	0	0	0	43	0	4	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
Unclassified Anaerococcus	0	0	0	0	0	0	0	0	0	13	0	22	0	0	0	0	0	0	0	23	12	6	18	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
Unclassified Anaerocolumna	0	19	0	0	0	2186	6	24	0	27	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	49	0	112
Unclassified Anaerofilum	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	9	0	0	0	0	0	0	0	0	0
Unclassified Anaerolinea	7	545	20	85	0	38	14	10	0	6	0	8	21	9	5	85	0	22	0	0	11	11	8	15	21	5	3422	81	1241	168	0	0	52	122	87	156	24	0	0	0	42	0	50
Unclassified Anaerolineaceae	426	54100	219	22	36	104	0	4	0	14	4	0	264	323	114	156	0	64	14	35	23	233	54	84	60	26	1838	79	836	553	0	0	86	137	90	290	228	0	24	0	1393	1070	3640
Unclassified Anaerolineae	706	37622	1913	561	244	294	125	293	99	132	67	125	4856	6074	2379	4175	30	1118	369	314	201	1514	534	1157	960	563	24167	1456	2533	2888	0	104	924	1533	1187	2753	1155	260	268	0	46735	1417	9918
Unclassified Anaerolineales	130	7847	349	151	44	237	229	228	0	100	65	57	808	1017	349	820	10	625	158	59	44	221	79	298	191	162	11869	194	840	710	0	38	237	296	281	993	199	6	16	18	516	100	1135
Unclassified Anaeromassilibacillus	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaeromicrobium	0	0	0	0	0	11	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	14	0	0	0	0	22	0	0
Unclassified Anaeromyxobacter	0	85	0	0	0	0	2	2	0	6	0	18	4	0	0	13	0	26	10	0	0	0	0	10	9	6	71	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	14
Unclassified Anaeromyxobacteraceae	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	4	6	1	76	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Unclassified Anaerophaga	5	1147	42	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	4	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaeroplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	94	567	39	117	833	114	0	0	0	23	38	0	0	0	0	36	0	2	0	0	0	0	0	1811	514	2986
Unclassified Anaerosacchariphilus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	12	0	0	0	0	0	0	0
Unclassified Anaerosporobacter	0	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerostipes	2	20	0	0	0	0	0	12	0	14	74	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerotignum	0	20	0	14	0	139	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerotruncus	0	7	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerovibrio	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anaerovirgula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
Unclassified Anaerovorax	0	88	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13
Unclassified Anaplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	74	153	0	0	0	0	7	10	0	0	0	0	0	0	0	57	10	47	0	0	0	0	0	0	0	0
Unclassified Anaplasmataceae	0	12	0	0	21	37	0	19	26	0	0	0	0	0	0	204	78	9	7	68	56	35	48	0	0	0	130	144	0	24	0	330	7	1	0	0	4	0	0	0	4	0	2
Unclassified Anatilimnocola	0	50	0	88	0	2	2	2	0	6	0	36	18	6	2	21	0	0	0	0	0	0	0	4	14	6	1558	41	16	62	0	0	2	14	4	34	0	0	2	0	95	0	0
Unclassified Ancrocorticia	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Ancylobacter	6	28	4	0	0	10	55	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	30	2	0	4	0	0	0	6	0	20	0	0	0	0	0	0	0
Unclassified Ancylomarina	14	265	52	31	0	0	0	0	23	0	0	6	0	0	0	6	9	287	30440	47	36	182	116	0	0	0	74	5	0	0	0	30	4	0	0	0	0	0	0	14	1871	1983	34
Unclassified Anderseniella	951	19268	2970	4297	1891	6	2	4	0	0	0	10	4054	6028	2656	312	343	4499	644	2235	1822	4973	1026	15198	9206	5577	44090	2637	56	260	0	32	23536	11653	4140	6265	8	10	12	0	321	6	33
Unclassified Anditalea	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Andreesenia	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	42
Unclassified Andreprevotia	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Unclassified Aneurinibacillus	0	0	0	0	0	0	0	0	0	0	45	0	1	10	0	0	0	0	0	0	0	3	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Angulomicrobium	0	0	0	0	0	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Angustibacter	0	14	2	0	0	12	3	2	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	2	0	0	0	8	0	0	0	0	4	0	0	0	0
Unclassified Anoxybacillus	0	0	8	88	0	79	0	14	0	0	24	20	0	0	0	212	0	0	0	0	0	0	0	7	2	8	0	0	38	22	0	0	15	3	6	10	0	0	0	0	0	16	0
Unclassified Anoxychlamydiales	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	10	0	0	0	0	6	0	0	0	0	0	108	2	2	0	0	0	0	0	0	0	0
Unclassified Anseongella	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Antarcticibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Antarctobacter	0	15	0	0	2	12	8	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	4	0	0	7	0	0	3	0	0	0	0	57	0	2
Unclassified Antribacter	0	31	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Antricoccaceae	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Antricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Antrihabitans	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aphanizomenon	0	0	0	8	0	0	0	0	0	11	0	0	3	13	0	6	0	0	0	0	0	0	0	6	2	4	22	8	0	8	0	0	68	2	0	28	0	0	0	0	0	0	0
Unclassified Aphanizomenonaceae	0	0	0	0	0	28	1	54	0	0	0	42	21	107	10	49	0	0	0	54	10	20	12	50	26	18	78	4	22	74	0	0	62	25	2	217	0	0	0	0	0	0	0
Unclassified Aphanocapsa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	9	0	0	0	44	0	0	0	0	0	10	0	0	0	0	0	0	0
Unclassified Aphanothecaceae	0	20	2	14	0	0	0	0	0	0	97	0	115	918	74	542	0	0	0	136	43	70	57	540	360	368	658	73	74	1547	0	0	371	151	45	46	0	0	0	0	26	20	7
Unclassified Aphanothece	0	0	0	0	0	2	8	10	0	0	0	0	33	191	32	50	0	0	0	66	0	4	0	148	131	72	85	0	0	384	0	0	102	48	6	0	0	0	0	0	0	0	0
Unclassified Apibacter	0	12	4	0	0	14	9	0	0	0	0	14	0	0	0	0	0	0	8	1	5	4	6	48	107	5	47	120	20	193	0	0	77	6	4	0	0	16	0	10	1391	962	2832
Unclassified Apilactobacillus	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
Unclassified Aquabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	37	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquabacterium	0	10	0	42	0	8	0	1	0	16	0	92	0	0	0	0	0	14	0	0	0	0	0	0	0	0	151	0	0	4	0	0	14	9	4	43	0	0	0	0	0	0	0
Unclassified Aquamicrobium	0	96	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	18	8	0	17	0	22	0	0	17	2	10
Unclassified Aquaticitalea	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0
Unclassified Aquicella	0	0	0	29	0	411	4	0	0	61	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquicoccus	0	6	0	0	0	0	0	0	0	0	0	0	23	13	1	0	6	0	0	0	0	0	0	20	2	2	0	0	0	10	0	0	2	2	0	0	0	0	0	0	34	4	24
Unclassified Aquidulcibacter	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquifex	121016	22349	102116	67641	19388	67698	98461	59654	140577	112143	289143	270786	106243	80054	128659	355918	159838	359401	244767	753955	727668	574782	693233	277360	281288	290613	55363	78462	94253	54976	145538	529386	194609	232653	293323	230764	408031	79267	84896	1088	314036	349888	296456
Unclassified Aquificaceae	34127	6458	28568	22897	421	25049	36174	21211	98503	28115	63437	142699	34689	26843	40646	102099	56701	62286	42005	40747	40830	32176	38698	60616	62396	64226	16356	20182	35048	17253	78300	88654	98091	117629	145166	50696	98848	34691	54318	228	42896	45868	43231
Unclassified Aquificae	58345	10741	53563	11324	267	25549	36556	23194	31807	28696	66162	249636	39776	30383	46403	44682	16249	34479	27250	26939	26762	20448	26068	29906	30357	31275	14085	18468	18239	12540	49456	70614	59380	69146	86919	21524	40160	29948	24132	66	30481	32312	30136
Unclassified Aquificales	40739	7884	33089	8849	770	19987	28630	16654	32267	23708	53301	37668	28967	23025	33610	98916	25932	39497	30384	26960	26502	21242	25377	35157	36111	37603	6401	8369	13574	9254	51033	51585	82886	98112	125673	32025	118767	11205	23389	62	129424	146311	135708
Unclassified Aquiflexum	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	18	0	0	0	0	0	0	0	14	8	4	0	0	0	4	0	0	28	2	56	174	0	0	0	0	0	0	0
Unclassified Aquimarina	30	391	179	169	0	0	0	0	38	0	0	158	12	15	6	31	3	16	160	5	22	156	37	102	106	17	110	58	0	161	727	42	199	30	47	440	92	120	18	15	1099	585	987
Unclassified Aquimixticola	4	16	4	0	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	4	15	0	0	0	0	0	0	0
Unclassified Aquimonas	2	6	0	0	0	0	0	0	0	0	0	0	4	2	2	6	0	26	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquincola	2	66	2	57	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	6	8	235	0	0	4	0	0	16	0	22	66	0	0	0	0	0	0	0
Unclassified Aquipluma	55	360	131	12	0	0	0	0	44	0	0	23	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquirufa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aquisalimonas	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	5	6	0	0	6	0	0	0	2	8	0	0	0	0	0	0	0	0
Unclassified Aquisalinus	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
Unclassified Aquisphaera	2	10	2	10	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	14	12	0	122	0	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0
Unclassified Aquitalea	4	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	6	2	6	8	0	0	0	0	0	0	8
Unclassified Arachidicoccus	0	8	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Arboricoccus	0	16	0	0	0	0	0	0	0	0	0	2	2	9	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	21	0	0	8	1	2	8	0	0	0	0	0	4	0
Unclassified Arcanobacterium	0	0	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Archangiaceae	2	45	0	481	0	54	38	14	0	169	4	135	4	2	0	12	0	8	0	0	0	0	0	7	12	0	103803	5800	0	6	0	16	0	6	0	30	0	0	0	0	32	0	29
Unclassified Archangium	0	14	0	555	2	18	18	2	0	131	0	34	0	0	0	51	0	14	0	0	0	2	6	0	0	0	90648	978	0	0	0	0	16	17	0	12	0	0	0	0	2	6	8
Unclassified Arcicella	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Unclassified Arcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	67	0	10	0	0	7	5	0	0	0	0	0	0	0	8	8	18	0	0	24	0	26	2741	140	2314
Unclassified Arcticibacter	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	2	0	8	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Arcticibacterium	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Arcticiflavibacter	8	5	73	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	12	10	0
Unclassified Ardenticatena	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
